Seq,inv,post_date,other id,prov,invoice #,header memo,batch,doc date,detail memo,fund,account,cc1,cc2,cc3,debit,credit
2,258086,09/11/2013,2795,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1417.92
1,258087,09/11/2013,2125,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",573.92,""
2,258087,09/11/2013,2125,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",573.92
1,258088,09/11/2013,2977,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",6076.8,""
2,258088,09/11/2013,2977,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",6076.8
1,258089,09/11/2013,2009,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",641.44,""
2,258089,09/11/2013,2009,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",641.44
1,258090,09/11/2013,2010,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",506.4,""
2,258090,09/11/2013,2010,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",506.4
1,258091,09/11/2013,2040,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",1181.6,""
2,258091,09/11/2013,2040,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1181.6
1,258092,09/11/2013,2013,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",810.24,""
2,258092,09/11/2013,2013,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",810.24
1,258093,09/11/2013,2014,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",928.4,""
2,258093,09/11/2013,2014,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",928.4
1,258094,09/11/2013,2206,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",202.56,""
2,258094,09/11/2013,2206,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",202.56
1,258095,09/11/2013,2999,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",270.08,""
2,258095,09/11/2013,2999,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",270.08
1,258096,09/11/2013,2663,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",945.28,""
2,258096,09/11/2013,2663,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",945.28
1,258097,09/11/2013,2512,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",810.24,""
2,258097,09/11/2013,2512,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",810.24
1,258098,09/11/2013,2042,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",168.8,""
2,258098,09/11/2013,2042,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",168.8
1,258099,09/11/2013,2115,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",641.44,""
2,258099,09/11/2013,2115,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",641.44
1,258100,09/11/2013,1949,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",1417.92,""
2,258100,09/11/2013,1949,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1417.92
1,258101,09/11/2013,2938,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",422.0,""
2,258101,09/11/2013,2938,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",422.0
1,258102,09/11/2013,2017,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",877.76,""
2,258102,09/11/2013,2017,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",877.76
1,258103,09/11/2013,2018,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",1367.28,""
2,258103,09/11/2013,2018,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1367.28
1,258104,09/11/2013,2044,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",708.96,""
2,258104,09/11/2013,2044,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",708.96
1,258105,09/11/2013,2457,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",1417.92,""
2,258105,09/11/2013,2457,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1417.92
1,258106,09/11/2013,2978,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",5064.0,""
2,258106,09/11/2013,2978,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",5064.0
1,258107,09/11/2013,2021,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",354.48,""
2,258107,09/11/2013,2021,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",354.48
1,258108,09/11/2013,2022,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",202.56,""
2,258108,09/11/2013,2022,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",202.56
1,258109,09/11/2013,2295,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",1519.2,""
2,258109,09/11/2013,2295,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1519.2
1,258110,09/11/2013,2023,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",337.6,""
2,258110,09/11/2013,2023,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",337.6
1,258111,09/11/2013,2026,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",945.28,""
2,258111,09/11/2013,2026,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",945.28
1,258112,09/11/2013,2027,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",270.08,""
2,258112,09/11/2013,2027,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",270.08
1,258113,09/11/2013,2808,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",135.04,""
2,258113,09/11/2013,2808,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",135.04
1,258114,09/11/2013,2049,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",1164.72,""
2,258114,09/11/2013,2049,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1164.72
1,258115,09/11/2013,2028,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",675.2,""
2,258115,09/11/2013,2028,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",675.2
1,258116,09/11/2013,2029,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",151.92,""
2,258116,09/11/2013,2029,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",151.92
1,258117,09/11/2013,2029,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",827.12,""
2,258117,09/11/2013,2029,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",827.12
1,258118,09/11/2013,2030,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",1417.92,""
2,258118,09/11/2013,2030,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1417.92
1,258119,09/11/2013,2988,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",337.6,""
2,258119,09/11/2013,2988,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",337.6
1,258120,09/11/2013,2835,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",1080.32,""
2,258120,09/11/2013,2835,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",1080.32
1,258121,09/11/2013,2389,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",253.2,""
2,258121,09/11/2013,2389,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",253.2
1,258122,09/11/2013,1935,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",270.08,""
2,258122,09/11/2013,1935,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",270.08
1,258123,09/11/2013,1935,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1218,"","","",405.12,""
2,258123,09/11/2013,1935,HEALTH FIRST,09/11/2013,To Record 09/12/2013 Billing,09/13HFS,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5018,500,"",MCO,"",405.12
1,258124,09/11/2013,2053,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",590.45,""
2,258124,09/11/2013,2053,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",590.45
1,258125,09/11/2013,3000,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",202.44,""
2,258125,09/11/2013,3000,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",202.44
1,258126,09/11/2013,2857,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",202.44,""
2,258126,09/11/2013,2857,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",202.44
1,258127,09/11/2013,2857,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",1214.64,""
2,258127,09/11/2013,2857,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",1214.64
1,258128,09/11/2013,2056,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",118.09,""
2,258128,09/11/2013,2056,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",118.09
1,258129,09/11/2013,2057,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",320.53,""
2,258129,09/11/2013,2057,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",320.53
1,258130,09/11/2013,2395,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",708.54,""
2,258130,09/11/2013,2395,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",708.54
1,258131,09/11/2013,2061,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",1062.81,""
2,258131,09/11/2013,2061,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",1062.81
1,258132,09/11/2013,2984,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",590.45,""
2,258132,09/11/2013,2984,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",590.45
1,258133,09/11/2013,2868,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",202.44,""
2,258133,09/11/2013,2868,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",202.44
1,258134,09/11/2013,2868,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",1214.64,""
2,258134,09/11/2013,2868,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",1214.64
1,258135,09/11/2013,2063,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",506.1,""
2,258135,09/11/2013,2063,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",506.1
1,258136,09/11/2013,2064,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1221,"","","",792.89,""
2,258136,09/11/2013,2064,NYS CATHOLIC/FIDELIS,09/11/2013,To Record 09/12/2013 Billing,09/13FID,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5021,500,"",MCO,"",792.89
1,258137,09/11/2013,1936,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1213,"","","",4268.55,""
2,258137,09/11/2013,1936,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5013,500,"",MCO,"",4268.55
1,258138,09/11/2013,2884,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1213,"","","",960.96,""
2,258138,09/11/2013,2884,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5013,500,"",MCO,"",960.96
1,258139,09/11/2013,1939,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1213,"","","",840.84,""
2,258139,09/11/2013,1939,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5013,500,"",MCO,"",840.84
1,258140,09/11/2013,2885,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1213,"","","",137.28,""
2,258140,09/11/2013,2885,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5013,500,"",MCO,"",137.28
1,258141,09/11/2013,1940,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1213,"","","",960.96,""
2,258141,09/11/2013,1940,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5013,500,"",MCO,"",960.96
1,258142,09/11/2013,2948,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,1213,"","","",497.64,""
2,258142,09/11/2013,2948,UNITED HEALTH CARE,09/11/2013,To Record 09/12/2013 Billing,09/13UHC,09/11/2013,To Rec for W/E 09/06/2013 Billing,500,5013,500,"",MCO,"",497.64
1,258143,09/11/2013,1850,EMBLEM HEALTH,09/11/2013,To Record 09/12/2013 Billing,09/13EMB,09/11/2013,To Rec for W/E 09/06/2013 Billing,300,1212,"","","",810.24,""
2,258143,09/11/2013,1850,EMBLEM HEALTH,09/11/2013,To Record 09/12/2013 Billing,09/13EMB,09/11/2013,To Rec for W/E 09/06/2013 Billing,300,5012,300,"",MLTC,"",810.24
1,258144,09/11/2013,1850,EMBLEM HEALTH,09/11/2013,To Record 09/12/2013 Billing,09/13EMB,09/11/2013,To Rec for W/E 09/06/2013 Billing,300,1212,"","","",607.68,""
2,258144,09/11/2013,1850,EMBLEM HEALTH,09/11/2013,To Record 09/12/2013 Billing,09/13EMB,09/11/2013,To Rec for W/E 09/06/2013 Billing,300,5012,300,"",MLTC,"",607.68
1,258145,09/11/2013,1762,EMBLEM HEALTH,09/11/2013,To Record 09/12/2013 Billing,09/13EMB,09/11/2013,To Rec for W/E 09/06/2013 Billing,300,1212,"","","",1164.72,""
2,258145,09/11/2013,1762,EMBLEM HEALTH,09/11/2013,To Record 09/12/2013 Billing,09/13EMB,09/11/2013,To Rec for W/E 09/06/2013 Billing,300,5012,300,"",MLTC,"",1164.72
